Planet number, Real Period, Calculated Period, Period uncertainty, Result, Real t0, t0 calculated, t0 result, TLS outcome, G8 star
Planet B3.52,  146.34303058934876, 25.48752 d, 0.0038848957206401025, Wrong Period,  20.079301962110943 d, 14.71537 d, Wrong t0 value, Transit not found
Planet B3.53,  106.89858913206547, 1.12969 d, 6.093813467600295e-05, Wrong Period,  60.31387574801271 d, 0.34538 d, Wrong t0 value, Transit not found
Planet B3.54,  125.84862780120042, 180.18871 d, 0.5008667904230322, Wrong Period,  60.722664856616234 d, 44.23561 d, Wrong t0 value, Transit not found
Planet B3.55,  109.496863631173, 175.93451 d, 0.10211918667097564, Wrong Period,  17.927978793360104 d, 127.43221 d, Wrong t0 value, Transit not found
Planet B3.56,  82.6234573480855, 360.03184 d, 0.26531422575996544, Wrong Period,  59.62882463615869 d, 359.88397 d, Wrong t0 value, Transit not found
Planet B3.57,  107.59910647668417, 180.18871 d, 0.47441270677258274, Wrong Period,  103.33098748506352 d, 44.40300 d, Wrong t0 value, Transit not found
Planet B3.58,  90.28286224440794, 360.29728 d, 1.526691376245708, Wrong Period,  33.819319980555946 d, 134.54295 d, Wrong t0 value, Transit not found
Planet B3.59,  95.82767928969957, 1.12969 d, 6.093813467600295e-05, Wrong Period,  1.0883836925116357 d, 0.34538 d, Correct t0 value, Transit not found
Planet B3.60,  102.68452069030423, 2.04368 d, 0.00013432601097074226, Wrong Period,  4.589592482348613 d, 1.05094 d, Correct t0 value, Transit not found
Planet B3.61,  115.84633370621597, 203.40335 d, 0.4645801311664286, Wrong Period,  9.965173554052782 d, 179.10215 d, Wrong t0 value, Transit not found
Planet B3.62,  99.64090012112538, 251.43875 d, 0.6168767362067911, Wrong Period,  93.46418526226068 d, 226.34169 d, Wrong t0 value, Transit not found
Planet B3.63,  119.73763916501281, 251.43875 d, 0.6578586475185517, Wrong Period,  28.933172655128487 d, 226.34169 d, Wrong t0 value, Transit not found
Planet B3.64,  142.10506340324196, 360.43010 d, 1.5934616584071648, Wrong Period,  53.802406680981036 d, 134.25410 d, Wrong t0 value, Transit not found
Planet B3.65,  148.96407189890232, 360.03184 d, 0.7975100048534216, Wrong Period,  62.10647233402151 d, 359.88397 d, Wrong t0 value, Transit not found
Planet B3.66,  81.5851828855186, 81.58367 d, 0.04580946798942165, Correct Period,  5.26464461027914 d, 5.25219 d, Correct t0 value, Found Correct Transit
Planet B3.67,  101.68384864672782, 360.03184 d, 0.26531422575996544, Wrong Period,  35.99119923264079 d, 359.88397 d, Wrong t0 value, Transit not found
Planet B3.68,  147.31423575962765, 342.32863 d, 0.5582791208018136, Wrong Period,  92.18852607309567 d, 44.49644 d, Wrong t0 value, Transit not found
Planet B3.69,  79.47820057937584, 360.29728 d, 1.526691376245708, Wrong Period,  25.369805376807587 d, 134.56664 d, Wrong t0 value, Transit not found
Planet B3.70,  123.03589343689444, 9.01951 d, 0.0019448380665956222, Wrong Period,  16.76942047729512 d, 8.19741 d, Wrong t0 value, Transit not found
Planet B3.71,  139.89491874209426, 360.56299 d, 1.5274417789435688, Wrong Period,  133.48645011756602 d, 134.13198 d, Correct t0 value, Transit not found
Planet B3.72,  133.7332068583358, 203.40335 d, 0.46476885058815753, Wrong Period,  17.223723454086766 d, 179.10215 d, Wrong t0 value, Transit not found
Planet B3.73,  96.36725980973735, 4.82069 d, 0.0008435640949762124, Wrong Period,  12.866306705369459 d, 4.77774 d, Wrong t0 value, Transit not found
Planet B3.74,  138.40303630521697, 360.03184 d, 1.331804136244699, Wrong Period,  19.728870659498945 d, 359.88397 d, Wrong t0 value, Transit not found
Planet B3.75,  120.96262692502434, 4.82069 d, 0.0008435640949762124, Wrong Period,  84.58519187989494 d, 4.77774 d, Wrong t0 value, Transit not found
Planet B3.76,  119.63337173450182, 25.48752 d, 0.0038848957206401025, Wrong Period,  14.07812041177173 d, 14.71537 d, Correct t0 value, Transit not found
Planet B3.77,  143.29602580772934, 4.82069 d, 0.0008435640949762124, Wrong Period,  65.46547084659309 d, 4.77774 d, Wrong t0 value, Transit not found
Planet B3.78,  136.50118259175318, 4.82069 d, 0.0008435640949762124, Wrong Period,  37.20423894069825 d, 4.77774 d, Wrong t0 value, Transit not found
Planet B3.79,  116.12256023315976, 9.01951 d, 0.0019448380665956222, Wrong Period,  115.16541342857107 d, 8.19741 d, Wrong t0 value, Transit not found
Planet B3.80,  145.38108327645364, 203.40335 d, 0.49585426139611855, Wrong Period,  66.31915903229441 d, 179.10215 d, Wrong t0 value, Transit not found
Planet B3.81,  114.97276948936414, 360.43010 d, 1.526691376245708, Wrong Period,  46.91569538997035 d, 134.25410 d, Wrong t0 value, Transit not found
Planet B3.82,  121.07596166964146, 121.08396 d, 0.07755157465098961, Correct Period,  32.29818236720558 d, 32.29135 d, Correct t0 value, Found Correct Transit
Planet B3.83,  129.75965212158007, 360.43010 d, 1.526691376245708, Wrong Period,  94.57264276384954 d, 134.25410 d, Wrong t0 value, Transit not found
Planet B3.84,  145.222777944286, 2.04368 d, 0.00013432601097074226, Wrong Period,  58.11799523866502 d, 1.03212 d, Wrong t0 value, Transit not found
Planet B3.85,  142.2419798148435, 203.40335 d, 0.49585426139611855, Wrong Period,  25.57601152491887 d, 179.10215 d, Wrong t0 value, Transit not found
Planet B3.86,  84.28778460073225, 251.43875 d, 0.6168767362067911, Wrong Period,  22.15549643317403 d, 226.34169 d, Wrong t0 value, Transit not found
Planet B3.87,  111.3487109761598, 360.03184 d, 0.26531422575996544, Wrong Period,  15.917090398614194 d, 359.88397 d, Wrong t0 value, Transit not found
Planet B3.88,  105.17730056937299, 225.51278 d, 0.5335479774528977, Wrong Period,  23.469956508398795 d, 43.51719 d, Wrong t0 value, Transit not found
Planet B3.89,  144.99466188808134, 2.04368 d, 0.00013432601097074226, Wrong Period,  99.20262685933936 d, 1.03212 d, Wrong t0 value, Transit not found
Planet B3.90,  140.25926156581755, 4.82069 d, 0.0008435640949762124, Wrong Period,  89.07410747160617 d, 4.77774 d, Wrong t0 value, Transit not found
Planet B3.91,  133.842120778344, 180.18871 d, 0.5008667904230322, Wrong Period,  68.60216653444013 d, 44.46224 d, Wrong t0 value, Transit not found
Planet B3.92,  88.41057338282701, 360.03184 d, 0.26531422575996544, Wrong Period,  59.486547843678615 d, 359.88397 d, Wrong t0 value, Transit not found
Planet B3.93,  107.56162980921556, 25.48752 d, 0.0038848957206401025, Wrong Period,  88.64198476732602 d, 14.71537 d, Wrong t0 value, Transit not found
Planet B3.94,  144.9891899056015, 4.82069 d, 0.0010543936219278294, Wrong Period,  110.93663246590873 d, 4.77615 d, Wrong t0 value, Transit not found
Planet B3.95,  117.63946677302418, 117.64463 d, 0.059712983484537574, Correct Period,  11.50832525652159 d, 11.51731 d, Correct t0 value, Found Correct Transit
Planet B3.96,  96.49161442566125, 4.82069 d, 0.0008435640949762124, Wrong Period,  24.227656762467536 d, 4.77774 d, Wrong t0 value, Transit not found
Planet B3.97,  134.19597124598738, 180.18871 d, 0.5008667904230322, Wrong Period,  130.7787564962836 d, 44.23561 d, Wrong t0 value, Transit not found
Planet B3.98,  127.89483904340246, 225.51278 d, 0.5335479774528977, Wrong Period,  115.1864553215975 d, 43.51719 d, Wrong t0 value, Transit not found
Planet B3.99,  143.45600352806673, 25.48752 d, 0.0038848957206401025, Wrong Period,  26.010582147574212 d, 14.71537 d, Wrong t0 value, Transit not found
Planet B3.100,  145.14677306472694, 4.82069 d, 0.0008435640949762124, Wrong Period,  25.143532485320975 d, 4.77774 d, Wrong t0 value, Transit not found
Planet B4.1,  81.75978630824528, 180.18871 d, 0.5006714635461407, Wrong Period,  13.320495503908699 d, 44.35856 d, Wrong t0 value, Transit not found
Planet B4.2,  136.7274860329985, 251.43875 d, 0.6166078860662196, Wrong Period,  53.36027559766593 d, 226.34169 d, Wrong t0 value, Transit not found
Planet B4.3,  109.3418318499941, 135.39649 d, 0.27040836910745725, Wrong Period,  56.049518660011 d, 44.00856 d, Wrong t0 value, Transit not found
Planet B4.4,  147.60359458499954, 180.18871 d, 0.5008667904230322, Wrong Period,  30.6031876910549 d, 44.46224 d, Wrong t0 value, Transit not found
Planet B4.5,  79.70765412039793, 135.39649 d, 0.23418764767585287, Wrong Period,  14.998750703767033 d, 44.00856 d, Wrong t0 value, Transit not found
Planet B4.6,  99.36684436728241, 225.51278 d, 0.5335479774528977, Wrong Period,  21.943799059021437 d, 43.51719 d, Wrong t0 value, Transit not found
Planet B4.7,  143.50354569295047, 203.40335 d, 0.49585426139611855, Wrong Period,  124.1113132560158 d, 179.10215 d, Wrong t0 value, Transit not found
Planet B4.8,  85.26369490840383, 4.82069 d, 0.0008435640949762124, Wrong Period,  48.55941437937598 d, 0.83077 d, Wrong t0 value, Transit not found
Planet B4.9,  111.0354953186116, 2.04368 d, 0.00013432601097074226, Wrong Period,  19.395559716662003 d, 1.03212 d, Wrong t0 value, Transit not found
Planet B4.10,  140.02140581554062, 203.40335 d, 0.46476885058815753, Wrong Period,  111.10885177843113 d, 179.10215 d, Wrong t0 value, Transit not found
Planet B4.11,  143.79161320584322, 203.40335 d, 0.49585426139611855, Wrong Period,  139.85591365325485 d, 179.10215 d, Wrong t0 value, Transit not found
Planet B4.12,  88.94594256093099, 1.12969 d, 6.093813467600295e-05, Wrong Period,  75.2502688611369 d, 0.34538 d, Wrong t0 value, Transit not found
Planet B4.13,  130.24865082812755, 360.43010 d, 1.526691376245708, Wrong Period,  44.033922469041364 d, 134.25410 d, Wrong t0 value, Transit not found
Planet B4.14,  136.04672175579412, 225.51278 d, 0.5335479774528977, Wrong Period,  97.74632286299688 d, 43.51719 d, Wrong t0 value, Transit not found
Planet B4.15,  80.2184198378745, 360.03184 d, 0.26531422575996544, Wrong Period,  5.892856236503512 d, 359.88397 d, Wrong t0 value, Transit not found
Planet B4.16,  98.27853923721221, 251.43875 d, 0.6168767362067911, Wrong Period,  6.820080717967156 d, 226.34169 d, Wrong t0 value, Transit not found
Planet B4.17,  85.23027199362338, 2.04368 d, 0.00013432601097074226, Wrong Period,  36.70921996917198 d, 1.03212 d, Wrong t0 value, Transit not found
Planet B4.18,  121.84641377420905, 7.90554 d, 0.0012235989412330284, Wrong Period,  12.5071805308122 d, 5.18866 d, Wrong t0 value, Transit not found
Planet B4.19,  114.52783285957153, 114.50696 d, 0.08642752712968615, Correct Period,  35.9478540705405 d, 36.02069 d, Correct t0 value, Found Correct Transit
Planet B4.20,  114.9678024593872, 251.43875 d, 0.6578586475185517, Wrong Period,  55.963872350970234 d, 226.34169 d, Wrong t0 value, Transit not found
Planet B4.21,  91.96827158107573, 91.94969 d, 0.05372981422224399, Correct Period,  85.22358045809513 d, 85.18892 d, Correct t0 value, Found Correct Transit
Planet B4.22,  115.38346414707618, 4.82069 d, 0.0008435640949762124, Wrong Period,  46.73879215066433 d, 4.77774 d, Wrong t0 value, Transit not found
Planet B4.23,  128.3855819607899, 1.12969 d, 6.093813467600295e-05, Wrong Period,  48.98389617778479 d, 0.34538 d, Wrong t0 value, Transit not found
Planet B4.24,  100.06029295227218, 100.07111 d, 0.07218975451346665, Correct Period,  44.61652326736558 d, 44.58052 d, Correct t0 value, Found Correct Transit
Planet B4.25,  75.32123630988711, 75.32645 d, 0.057660366035797495, Correct Period,  42.40772317954555 d, 42.36281 d, Correct t0 value, Found Correct Transit
Planet B4.26,  133.1425068690477, 251.43875 d, 0.6166078860662196, Wrong Period,  102.63543408737351 d, 226.34169 d, Wrong t0 value, Transit not found
Planet B4.27,  131.6658818551035, 225.51278 d, 0.5335479774528977, Wrong Period,  74.02054688532228 d, 43.51719 d, Wrong t0 value, Transit not found
Planet B4.28,  96.22052616360168, 1.12969 d, 6.093813467600295e-05, Wrong Period,  39.070716104033835 d, 0.34538 d, Wrong t0 value, Transit not found
Planet B4.29,  109.25459979025933, 360.03184 d, 0.26531422575996544, Wrong Period,  105.58778380287026 d, 359.88397 d, Wrong t0 value, Transit not found
Planet B4.30,  134.94706611047286, 203.40335 d, 0.46476885058815753, Wrong Period,  65.63339042385543 d, 179.10215 d, Wrong t0 value, Transit not found
Planet B4.31,  140.9870747223577, 25.48752 d, 0.0038848957206401025, Wrong Period,  8.435317750221532 d, 14.71537 d, Wrong t0 value, Transit not found
Planet B4.32,  101.53968933299925, 101.55344 d, 0.04907935207879177, Correct Period,  98.94421609132031 d, 98.88468 d, Correct t0 value, Found Correct Transit
Planet B4.33,  96.1187437100985, 360.03184 d, 0.26531422575996544, Wrong Period,  45.585161453732745 d, 359.88397 d, Wrong t0 value, Transit not found
Planet B4.34,  105.81571432560376, 360.03184 d, 0.26531422575996544, Wrong Period,  3.293574327334871 d, 359.88397 d, Wrong t0 value, Transit not found
Planet B4.35,  105.340464210922, 180.18871 d, 0.5006714635461407, Wrong Period,  64.30096538061011 d, 44.40300 d, Wrong t0 value, Transit not found
Planet B4.36,  93.79399177544042, 180.18871 d, 0.47422770544372383, Wrong Period,  78.50686741899858 d, 44.40300 d, Wrong t0 value, Transit not found
Planet B4.37,  142.24495250009508, 25.48752 d, 0.0038848957206401025, Wrong Period,  106.64481743737636 d, 14.71537 d, Wrong t0 value, Transit not found
Planet B4.38,  132.20852236914405, 132.20666 d, 0.06976598306241044, Correct Period,  13.290837804152643 d, 13.23448 d, Correct t0 value, Found Correct Transit
Planet B4.39,  75.07610187937784, 4.82069 d, 0.0010543936219278294, Wrong Period,  31.737916756204616 d, 4.77774 d, Wrong t0 value, Transit not found
Planet B4.40,  117.35162335485708, 117.37633 d, 0.0744017718228065, Correct Period,  90.52404633540102 d, 90.53148 d, Correct t0 value, Found Correct Transit
Planet B4.41,  142.3950712046153, 225.51278 d, 0.5335479774528977, Wrong Period,  6.180238108481174 d, 43.51719 d, Wrong t0 value, Transit not found
Planet B4.42,  99.96803505675427, 99.97492 d, 0.060090665881368466, Correct Period,  4.8180155129390805 d, 4.77583 d, Correct t0 value, Found Correct Transit
Planet B4.43,  111.84953262108328, 360.29728 d, 1.526691376245708, Wrong Period,  85.64699780779992 d, 134.56664 d, Wrong t0 value, Transit not found
Planet B4.44,  128.01444285874885, 251.43875 d, 0.6166078860662196, Wrong Period,  70.70417840457755 d, 226.34169 d, Wrong t0 value, Transit not found
Planet B4.45,  111.25525364638656, 180.18871 d, 0.5008667904230322, Wrong Period,  21.40698810337696 d, 44.23561 d, Wrong t0 value, Transit not found
Planet B4.46,  146.342292390068, 360.03184 d, 1.331804136244699, Wrong Period,  100.5698847396939 d, 359.88397 d, Wrong t0 value, Transit not found
Planet B4.47,  133.03777074059795, 360.03184 d, 0.7308709904565376, Wrong Period,  52.48697494446384 d, 359.88397 d, Wrong t0 value, Transit not found
Planet B4.48,  145.38570343643306, 364.98510 d, inf, Wrong Period,  113.80689757683811 d, 363.78396 d, Wrong t0 value, Transit not found
Planet B4.49,  86.2270560799698, 1.12969 d, 6.093813467600295e-05, Wrong Period,  3.4097770806381993 d, 0.34538 d, Correct t0 value, Transit not found
Planet B4.50,  114.84156921337501, 251.43875 d, 0.6578586475185517, Wrong Period,  29.889168438273945 d, 226.34169 d, Wrong t0 value, Transit not found
Planet B4.51,  115.75963671325525, 115.75432 d, 0.058437133485689685, Correct Period,  69.93814099425026 d, 69.95179 d, Correct t0 value, Found Correct Transit
Planet B4.52,  114.94363763232778, 7.90554 d, 0.0012235989412330284, Wrong Period,  95.24628152790679 d, 5.18866 d, Wrong t0 value, Transit not found
Planet B4.53,  120.17412471090158, 120.15793 d, 0.06141991457417362, Correct Period,  23.013907477650207 d, 22.96797 d, Correct t0 value, Found Correct Transit
Planet B4.54,  83.70692597147487, 360.29728 d, 1.526691376245708, Wrong Period,  30.399587987284715 d, 134.54295 d, Wrong t0 value, Transit not found
Planet B4.55,  134.2362654451222, 360.43010 d, 1.5934616584071648, Wrong Period,  38.44377724725787 d, 134.25410 d, Wrong t0 value, Transit not found
Planet B4.56,  86.77174604425463, 135.39649 d, 0.2522468542988605, Wrong Period,  76.19115176862046 d, 44.00856 d, Wrong t0 value, Transit not found
Planet B4.57,  128.0602577378841, 1.51466 d, 0.00013513516619534371, Wrong Period,  104.89904266291626 d, 0.62009 d, Wrong t0 value, Transit not found
Planet B4.58,  104.97855662563285, 104.99096 d, 0.064123094955292, Correct Period,  63.667950902826824 d, 63.67743 d, Correct t0 value, Found Correct Transit
Planet B4.59,  114.36840559331722, 228.74254 d, 0.14491118272339065, Wrong Period,  20.10934248226722 d, 134.48528 d, Wrong t0 value, Transit not found
Planet B4.60,  86.952341035502, 225.51278 d, 0.4978733154336368, Wrong Period,  28.716257247013043 d, 43.51719 d, Wrong t0 value, Transit not found
Planet B4.61,  102.52847802024863, 25.48752 d, 0.0038848957206401025, Wrong Period,  62.1883152295951 d, 14.72794 d, Wrong t0 value, Transit not found
Planet B4.62,  129.327512092898, 4.82069 d, 0.0010543936219278294, Wrong Period,  122.07352881367353 d, 0.83077 d, Wrong t0 value, Transit not found
Planet B4.63,  82.56053702268372, 360.03184 d, 0.26531422575996544, Wrong Period,  68.49938039979678 d, 359.88397 d, Wrong t0 value, Transit not found
Planet B4.64,  146.286337591794, 4.82069 d, 0.0008435640949762124, Wrong Period,  96.17134116623443 d, 0.83116 d, Wrong t0 value, Transit not found
Planet B4.65,  78.8368371530846, 251.43875 d, 0.6168767362067911, Wrong Period,  13.068504357551674 d, 226.34169 d, Wrong t0 value, Transit not found
Planet B4.66,  89.20085562983824, 180.18871 d, 0.5004762318764193, Wrong Period,  84.99312104403705 d, 44.40300 d, Wrong t0 value, Transit not found
Planet B4.67,  97.08063517679832, 135.39649 d, 0.27031247114041435, Wrong Period,  36.06977492787853 d, 44.00856 d, Wrong t0 value, Transit not found
